id,prompt,expected,actual
624,"Extract info: ArcNode-624, Cybersecurity, Singapore, founded 1990, 101 employees, $337.1M revenue.","{""company"": ""ArcNode-624"", ""city"": ""Singapore"", ""industry"": ""Cybersecurity"", ""founded"": 1990, ""employees"": 101, ""revenue_m"": 337.1}","{""company"": ""ArcNode-624"", ""city"": ""Singapore"", ""industry"": ""Cybersecurity"", ""founded"": 1990, ""employees"": 101, ""revenue_m"": 337.1}"
625,"Extract info: TechFlow-625, Cybersecurity, Sydney, founded 2006, 1538 employees, $274.3M revenue.","{""company"": ""TechFlow-625"", ""city"": ""Sydney"", ""industry"": ""Cybersecurity"", ""founded"": 2006, ""employees"": 1538, ""revenue_m"": 274.3}","{""company"": ""TechFlow-625"", ""city"": ""Sydney"", ""industry"": ""Cybersecurity"", ""founded"": 2006, ""employees"": 1538, ""revenue_m"": 274.3}"
626,"Extract info: VoltGrid-626, Cybersecurity, Sydney, founded 2001, 4090 employees, $212.0M revenue.","{""company"": ""VoltGrid-626"", ""city"": ""Sydney"", ""industry"": ""Cybersecurity"", ""founded"": 2001, ""employees"": 4090, ""revenue_m"": 212.0}","{""company"": ""VoltGrid-626"", ""city"": ""Sydney"", ""industry"": ""Cybersecurity"", ""founded"": 2001, ""employees"": 4090, ""revenue_m"": 212.0}"
627,"Extract info: ByteShift-627, IoT, Sydney, founded 2007, 3697 employees, $90.0M revenue.","{""company"": ""ByteShift-627"", ""city"": ""Sydney"", ""industry"": ""IoT"", ""founded"": 2007, ""employees"": 3697, ""revenue_m"": 90.0}","{""company"": ""ByteShift-627"", ""city"": ""Sydney"", ""industry"": ""IoT"", ""founded"": 2007, ""employees"": 3697, ""revenue_m"": 90.0}"
628,"Extract info: PrismAI-628, FinTech, Tokyo, founded 2007, 1936 employees, $277.7M revenue.","{""company"": ""PrismAI-628"", ""city"": ""Tokyo"", ""industry"": ""FinTech"", ""founded"": 2007, ""employees"": 1936, ""revenue_m"": 277.7}","{""company"": ""PrismAI-628"", ""city"": ""Tokyo"", ""industry"": ""FinTech"", ""founded"": 2007, ""employees"": 1936}"
629,"Extract info: CloudNine-629, HealthTech, London, founded 2020, 84 employees, $88.4M revenue.","{""company"": ""CloudNine-629"", ""city"": ""London"", ""industry"": ""HealthTech"", ""founded"": 2020, ""employees"": 84, ""revenue_m"": 88.4}","{""company"": ""CloudNine-629"", ""city"": ""London"", ""industry"": ""HealthTech"", ""founded"": 2020, ""employees"": 84, ""revenue_m"": 88.4}"
630,"Extract info: ArcNode-630, Robotics, Sydney, founded 2009, 2060 employees, $281.1M revenue.","{""company"": ""ArcNode-630"", ""city"": ""Sydney"", ""industry"": ""Robotics"", ""founded"": 2009, ""employees"": 2060, ""revenue_m"": 281.1}","{""company"": ""ArcNode #630"", ""city"": ""Sydney"", ""industry"": ""Robotics"", ""founded"": 2009, ""employees"": 2060, ""revenue_m"": 281.1}"
631,"Extract info: CoreStack-631, HealthTech, San Francisco, founded 1993, 1770 employees, $406.9M revenue.","{""company"": ""CoreStack-631"", ""city"": ""San Francisco"", ""industry"": ""HealthTech"", ""founded"": 1993, ""employees"": 1770, ""revenue_m"": 406.9}","{""company"": ""CoreStack-631"", ""city"": ""San Francisco"", ""industry"": ""HealthTech"", ""founded"": 1993, ""employees"": 1770, ""revenue_m"": 406.9}"
632,"Extract info: TechFlow-632, Cybersecurity, Singapore, founded 2006, 2962 employees, $180.2M revenue.","{""company"": ""TechFlow-632"", ""city"": ""Singapore"", ""industry"": ""Cybersecurity"", ""founded"": 2006, ""employees"": 2962, ""revenue_m"": 180.2}","{""company"": ""TechFlow #632"", ""city"": ""Singapore"", ""industry"": ""Cybersecurity"", ""founded"": 2006, ""employees"": 2962, ""revenue_m"": 180.2}"
633,"Extract info: NetPulse-633, SaaS, Sydney, founded 2016, 998 employees, $175.6M revenue.","{""company"": ""NetPulse-633"", ""city"": ""Sydney"", ""industry"": ""SaaS"", ""founded"": 2016, ""employees"": 998, ""revenue_m"": 175.6}","{""company"": ""NetPulse-633"", ""city"": ""Berlin"", ""industry"": ""SaaS"", ""founded"": 2016, ""employees"": 998, ""revenue_m"": 175.6}"
634,"Extract info: CloudNine-634, AI/ML, London, founded 2012, 2668 employees, $336.6M revenue.","{""company"": ""CloudNine-634"", ""city"": ""London"", ""industry"": ""AI/ML"", ""founded"": 2012, ""employees"": 2668, ""revenue_m"": 336.6}","{""company"": ""CloudNine-634"", ""city"": ""London"", ""industry"": ""AI/ML"", ""founded"": 2012, ""employees"": 2668, ""revenue_m"": 336.6}"
635,"Extract info: VoltGrid-635, IoT, San Francisco, founded 2008, 3804 employees, $315.9M revenue.","{""company"": ""VoltGrid-635"", ""city"": ""San Francisco"", ""industry"": ""IoT"", ""founded"": 2008, ""employees"": 3804, ""revenue_m"": 315.9}","{""company"": ""VoltGrid-635"", ""city"": ""San Francisco"", ""industry"": ""IoT"", ""founded"": 2008, ""employees"": 3804, ""revenue_m"": 315.9}"
636,"Extract info: DataSync-636, IoT, Sydney, founded 2015, 589 employees, $39.6M revenue.","{""company"": ""DataSync-636"", ""city"": ""Sydney"", ""industry"": ""IoT"", ""founded"": 2015, ""employees"": 589, ""revenue_m"": 39.6}","{""company"": ""DataSync-636"", ""city"": ""Sydney"", ""industry"": ""IoT"", ""founded"": 2015, ""employees"": 589, ""revenue_m"": 39.6}"
637,"Extract info: ByteShift-637, AI/ML, Sydney, founded 2007, 4964 employees, $322.4M revenue.","{""company"": ""ByteShift-637"", ""city"": ""Sydney"", ""industry"": ""AI/ML"", ""founded"": 2007, ""employees"": 4964, ""revenue_m"": 322.4}","{""company"": ""ByteShift-637"", ""city"": ""Sydney"", ""industry"": ""AI/ML"", ""founded"": 2007, ""employees"": 4964, ""revenue_m"": 322.4}"
638,"Extract info: VoltGrid-638, Robotics, Sydney, founded 2016, 1375 employees, $92.0M revenue.","{""company"": ""VoltGrid-638"", ""city"": ""Sydney"", ""industry"": ""Robotics"", ""founded"": 2016, ""employees"": 1375, ""revenue_m"": 92.0}","{""company"": ""VoltGrid-638"", ""city"": ""Sydney"", ""industry"": ""Robotics"", ""founded"": 2016, ""employees"": 1375, ""revenue_m"": 92.0}"
639,"Extract info: CloudNine-639, FinTech, Berlin, founded 2003, 1372 employees, $198.6M revenue.","{""company"": ""CloudNine-639"", ""city"": ""Berlin"", ""industry"": ""FinTech"", ""founded"": 2003, ""employees"": 1372, ""revenue_m"": 198.6}","{""company"": ""CloudNine-639"", ""city"": ""Berlin"", ""industry"": ""FinTech"", ""founded"": 2003, ""employees"": 1372, ""revenue_m"": 198.6}"
640,"Extract info: VoltGrid-640, SaaS, New York, founded 2015, 4297 employees, $382.5M revenue.","{""company"": ""VoltGrid-640"", ""city"": ""New York"", ""industry"": ""SaaS"", ""founded"": 2015, ""employees"": 4297, ""revenue_m"": 382.5}","{""company"": ""VoltGrid-640"", ""city"": ""New York"", ""industry"": ""SaaS"", ""founded"": 2015, ""employees"": 4297, ""revenue_m"": 382.5}"
641,"Extract info: NetPulse-641, FinTech, London, founded 2014, 2539 employees, $114.8M revenue.","{""company"": ""NetPulse-641"", ""city"": ""London"", ""industry"": ""FinTech"", ""founded"": 2014, ""employees"": 2539, ""revenue_m"": 114.8}","{""company"": ""NetPulse-641"", ""city"": ""London"", ""industry"": ""FinTech"", ""founded"": ""2014"", ""employees"": 2539, ""revenue_m"": 114.8}"
642,"Extract info: VoltGrid-642, HealthTech, London, founded 2023, 1402 employees, $14.4M revenue.","{""company"": ""VoltGrid-642"", ""city"": ""London"", ""industry"": ""HealthTech"", ""founded"": 2023, ""employees"": 1402, ""revenue_m"": 14.4}","{""company"": ""VoltGrid-642"", ""city"": ""Singapore"", ""industry"": ""HealthTech"", ""founded"": 2023, ""employees"": 1402, ""revenue_m"": 14.4}"
643,"Extract info: ByteShift-643, Robotics, Singapore, founded 2024, 2236 employees, $274.3M revenue.","{""company"": ""ByteShift-643"", ""city"": ""Singapore"", ""industry"": ""Robotics"", ""founded"": 2024, ""employees"": 2236, ""revenue_m"": 274.3}","{""company"": ""ByteShift-643"", ""city"": ""Singapore"", ""industry"": ""Robotics"", ""founded"": 2024, ""employees"": 2236, ""revenue_m"": 274.3}"
644,"Extract info: ArcNode-644, Robotics, London, founded 2017, 4293 employees, $319.9M revenue.","{""company"": ""ArcNode-644"", ""city"": ""London"", ""industry"": ""Robotics"", ""founded"": 2017, ""employees"": 4293, ""revenue_m"": 319.9}","{""company"": ""ArcNode-644"", ""city"": ""London"", ""industry"": ""Robotics"", ""founded"": 2017, ""employees"": 4293, ""revenue_m"": 319.9}"
645,"Extract info: ByteShift-645, EdTech, Singapore, founded 1995, 3624 employees, $154.0M revenue.","{""company"": ""ByteShift-645"", ""city"": ""Singapore"", ""industry"": ""EdTech"", ""founded"": 1995, ""employees"": 3624, ""revenue_m"": 154.0}","{""company"": ""ByteShift-645"", ""city"": ""Singapore"", ""industry"": ""EdTech"", ""founded"": 1995, ""employees"": 3624, ""revenue_m"": 154.0}"
646,"Extract info: DataSync-646, SaaS, Berlin, founded 1990, 4292 employees, $407.7M revenue.","{""company"": ""DataSync-646"", ""city"": ""Berlin"", ""industry"": ""SaaS"", ""founded"": 1990, ""employees"": 4292, ""revenue_m"": 407.7}","{""company"": ""DataSync-646"", ""city"": ""Berlin"", ""industry"": ""SaaS"", ""founded"": 1990, ""employees"": 4292}"
647,"Extract info: ByteShift-647, Robotics, Berlin, founded 2024, 73 employees, $343.9M revenue.","{""company"": ""ByteShift-647"", ""city"": ""Berlin"", ""industry"": ""Robotics"", ""founded"": 2024, ""employees"": 73, ""revenue_m"": 343.9}","{""company"": ""ByteShift-647"", ""city"": ""Berlin"", ""industry"": ""Robotics"", ""founded"": 2024, ""employees"": 73, ""revenue_m"": 343.9}"
648,"Extract info: VoltGrid-648, SaaS, Berlin, founded 2017, 2404 employees, $298.5M revenue.","{""company"": ""VoltGrid-648"", ""city"": ""Berlin"", ""industry"": ""SaaS"", ""founded"": 2017, ""employees"": 2404, ""revenue_m"": 298.5}","{""company"": ""VoltGrid-648"", ""city"": ""Berlin"", ""industry"": ""SaaS"", ""founded"": ""2017"", ""employees"": 2404, ""revenue_m"": 298.5}"
649,"Extract info: ArcNode-649, EdTech, Sydney, founded 2016, 4597 employees, $218.6M revenue.","{""company"": ""ArcNode-649"", ""city"": ""Sydney"", ""industry"": ""EdTech"", ""founded"": 2016, ""employees"": 4597, ""revenue_m"": 218.6}","{""company"": ""ArcNode-649"", ""city"": ""Sydney"", ""industry"": ""EdTech"", ""founded"": 2016, ""employees"": 4597, ""revenue_m"": 218.6}"
650,"Extract info: CoreStack-650, EdTech, Toronto, founded 2006, 653 employees, $211.2M revenue.","{""company"": ""CoreStack-650"", ""city"": ""Toronto"", ""industry"": ""EdTech"", ""founded"": 2006, ""employees"": 653, ""revenue_m"": 211.2}","{""company"": ""CoreStack-650"", ""city"": ""Toronto"", ""industry"": ""EdTech"", ""founded"": 2006, ""employees"": 653, ""revenue_m"": 211.2}"
651,"Extract info: PrismAI-651, AI/ML, Berlin, founded 2024, 2207 employees, $206.5M revenue.","{""company"": ""PrismAI-651"", ""city"": ""Berlin"", ""industry"": ""AI/ML"", ""founded"": 2024, ""employees"": 2207, ""revenue_m"": 206.5}","{""company"": ""PrismAI-651"", ""city"": ""Berlin"", ""industry"": ""AI/ML"", ""founded"": 2024, ""employees"": 2207}"
652,"Extract info: DataSync-652, AI/ML, London, founded 1997, 3735 employees, $308.9M revenue.","{""company"": ""DataSync-652"", ""city"": ""London"", ""industry"": ""AI/ML"", ""founded"": 1997, ""employees"": 3735, ""revenue_m"": 308.9}","{""company"": ""DataSync-652"", ""city"": ""London"", ""industry"": ""AI/ML"", ""founded"": 1997, ""employees"": 3735, ""revenue_m"": 308.9}"
653,"Extract info: PrismAI-653, EdTech, Singapore, founded 2010, 163 employees, $76.2M revenue.","{""company"": ""PrismAI-653"", ""city"": ""Singapore"", ""industry"": ""EdTech"", ""founded"": 2010, ""employees"": 163, ""revenue_m"": 76.2}",Error: extraction failed
654,"Extract info: Acme-654, FinTech, London, founded 2008, 2210 employees, $62.6M revenue.","{""company"": ""Acme-654"", ""city"": ""London"", ""industry"": ""FinTech"", ""founded"": 2008, ""employees"": 2210, ""revenue_m"": 62.6}","{""company"": ""Acme-654"", ""city"": ""London"", ""industry"": ""FinTech"", ""founded"": 2008, ""employees"": 2210, ""revenue_m"": 62.6}"
655,"Extract info: Acme-655, FinTech, Tokyo, founded 1999, 125 employees, $246.8M revenue.","{""company"": ""Acme-655"", ""city"": ""Tokyo"", ""industry"": ""FinTech"", ""founded"": 1999, ""employees"": 125, ""revenue_m"": 246.8}","{""company"": ""Acme-655"", ""city"": ""Tokyo"", ""industry"": ""FinTech"", ""founded"": 1999, ""employees"": 125, ""revenue_m"": 246.8}"
656,"Extract info: NetPulse-656, Cybersecurity, Singapore, founded 2019, 264 employees, $165.2M revenue.","{""company"": ""NetPulse-656"", ""city"": ""Singapore"", ""industry"": ""Cybersecurity"", ""founded"": 2019, ""employees"": 264, ""revenue_m"": 165.2}","{""company"": ""NetPulse-656"", ""city"": ""Singapore"", ""industry"": ""Cybersecurity"", ""founded"": 2019, ""employees"": 264}"
657,"Extract info: DataSync-657, AI/ML, New York, founded 2015, 589 employees, $271.6M revenue.","{""company"": ""DataSync-657"", ""city"": ""New York"", ""industry"": ""AI/ML"", ""founded"": 2015, ""employees"": 589, ""revenue_m"": 271.6}","{""company"": ""DataSync-657"", ""city"": ""New York"", ""industry"": ""AI/ML"", ""founded"": 2015, ""employees"": 589, ""revenue_m"": 271.6}"
658,"Extract info: NetPulse-658, SaaS, Toronto, founded 1997, 2044 employees, $192.5M revenue.","{""company"": ""NetPulse-658"", ""city"": ""Toronto"", ""industry"": ""SaaS"", ""founded"": 1997, ""employees"": 2044, ""revenue_m"": 192.5}","{""company"": ""NetPulse-658"", ""city"": ""Toronto"", ""industry"": ""SaaS"", ""founded"": ""1997"", ""revenue_m"": 192.5}"
659,"Extract info: CloudNine-659, EdTech, New York, founded 2019, 774 employees, $260.6M revenue.","{""company"": ""CloudNine-659"", ""city"": ""New York"", ""industry"": ""EdTech"", ""founded"": 2019, ""employees"": 774, ""revenue_m"": 260.6}","{""company"": ""CloudNine-659"", ""city"": ""New York"", ""industry"": ""EdTech"", ""founded"": ""2019"", ""revenue_m"": 260.6}"
660,"Extract info: VoltGrid-660, AI/ML, Toronto, founded 2010, 1304 employees, $314.6M revenue.","{""company"": ""VoltGrid-660"", ""city"": ""Toronto"", ""industry"": ""AI/ML"", ""founded"": 2010, ""employees"": 1304, ""revenue_m"": 314.6}","{""company"": ""VoltGrid-660"", ""city"": ""Toronto"", ""industry"": ""AI/ML"", ""founded"": 2010, ""employees"": 1304, ""revenue_m"": 314.6}"
661,"Extract info: ArcNode-661, AI/ML, San Francisco, founded 2020, 2452 employees, $99.4M revenue.","{""company"": ""ArcNode-661"", ""city"": ""San Francisco"", ""industry"": ""AI/ML"", ""founded"": 2020, ""employees"": 2452, ""revenue_m"": 99.4}","{""company"": ""ArcNode-661"", ""city"": ""San Francisco"", ""industry"": ""AI/ML"", ""founded"": 2020, ""employees"": 2452, ""revenue_m"": 99.4, ""ceo"": ""John Doe""}"
662,"Extract info: CloudNine-662, EdTech, San Francisco, founded 2017, 2663 employees, $7.6M revenue.","{""company"": ""CloudNine-662"", ""city"": ""San Francisco"", ""industry"": ""EdTech"", ""founded"": 2017, ""employees"": 2663, ""revenue_m"": 7.6}","{""company"": ""CloudNine-662"", ""city"": ""San Francisco"", ""industry"": ""EdTech"", ""founded"": ""2017"", ""employees"": 2663, ""revenue_m"": 7.6}"
663,"Extract info: PrismAI-663, IoT, San Francisco, founded 2005, 78 employees, $484.4M revenue.","{""company"": ""PrismAI-663"", ""city"": ""San Francisco"", ""industry"": ""IoT"", ""founded"": 2005, ""employees"": 78, ""revenue_m"": 484.4}","{""company"": ""PrismAI #663"", ""city"": ""San Francisco"", ""industry"": ""IoT"", ""founded"": 2005, ""employees"": 78, ""revenue_m"": 484.4}"
664,"Extract info: VoltGrid-664, Cybersecurity, London, founded 1995, 2042 employees, $78.9M revenue.","{""company"": ""VoltGrid-664"", ""city"": ""London"", ""industry"": ""Cybersecurity"", ""founded"": 1995, ""employees"": 2042, ""revenue_m"": 78.9}","{""company"": ""VoltGrid-664"", ""city"": ""London"", ""industry"": ""Cybersecurity"", ""founded"": 1995, ""employees"": 2042, ""revenue_m"": 78.9}"
665,"Extract info: PrismAI-665, SaaS, Sydney, founded 1993, 2917 employees, $322.3M revenue.","{""company"": ""PrismAI-665"", ""city"": ""Sydney"", ""industry"": ""SaaS"", ""founded"": 1993, ""employees"": 2917, ""revenue_m"": 322.3}","{""company"": ""PrismAI-665"", ""city"": ""Singapore"", ""industry"": ""SaaS"", ""founded"": 1993, ""employees"": 2917, ""revenue_m"": 322.3}"
666,"Extract info: TechFlow-666, Robotics, London, founded 2004, 2599 employees, $490.8M revenue.","{""company"": ""TechFlow-666"", ""city"": ""London"", ""industry"": ""Robotics"", ""founded"": 2004, ""employees"": 2599, ""revenue_m"": 490.8}","{""company"": ""TechFlow-666"", ""city"": ""London"", ""industry"": ""Robotics"", ""founded"": ""2004"", ""employees"": 2599, ""revenue_m"": 490.8}"
667,"Extract info: ByteShift-667, EdTech, Singapore, founded 1991, 3099 employees, $179.1M revenue.","{""company"": ""ByteShift-667"", ""city"": ""Singapore"", ""industry"": ""EdTech"", ""founded"": 1991, ""employees"": 3099, ""revenue_m"": 179.1}","{""company"": ""ByteShift-667"", ""city"": ""Singapore"", ""industry"": ""EdTech"", ""founded"": 1991, ""employees"": 3099, ""revenue_m"": 179.1}"
668,"Extract info: Acme-668, Robotics, Singapore, founded 2008, 4451 employees, $348.5M revenue.","{""company"": ""Acme-668"", ""city"": ""Singapore"", ""industry"": ""Robotics"", ""founded"": 2008, ""employees"": 4451, ""revenue_m"": 348.5}","{""company"": ""Acme-668"", ""city"": ""Singapore"", ""industry"": ""Robotics"", ""founded"": 2008, ""employees"": 4451, ""revenue_m"": 348.5}"
669,"Extract info: DataSync-669, Cybersecurity, Sydney, founded 2019, 2260 employees, $433.8M revenue.","{""company"": ""DataSync-669"", ""city"": ""Sydney"", ""industry"": ""Cybersecurity"", ""founded"": 2019, ""employees"": 2260, ""revenue_m"": 433.8}","{""company"": ""DataSync #669"", ""city"": ""Sydney"", ""industry"": ""Cybersecurity"", ""founded"": 2019, ""employees"": 2260, ""revenue_m"": 433.8}"
670,"Extract info: ArcNode-670, FinTech, London, founded 2023, 1274 employees, $224.7M revenue.","{""company"": ""ArcNode-670"", ""city"": ""London"", ""industry"": ""FinTech"", ""founded"": 2023, ""employees"": 1274, ""revenue_m"": 224.7}","{""company"": ""ArcNode-670"", ""city"": ""London"", ""industry"": ""FinTech"", ""founded"": 2023, ""employees"": 1274}"
671,"Extract info: ArcNode-671, Robotics, Sydney, founded 1990, 4149 employees, $189.6M revenue.","{""company"": ""ArcNode-671"", ""city"": ""Sydney"", ""industry"": ""Robotics"", ""founded"": 1990, ""employees"": 4149, ""revenue_m"": 189.6}","{""company"": ""ArcNode-671"", ""city"": ""Sydney"", ""industry"": ""Robotics"", ""founded"": 1990, ""employees"": 4149, ""revenue_m"": 189.6}"
672,"Extract info: Acme-672, EdTech, Sydney, founded 2010, 523 employees, $329.2M revenue.","{""company"": ""Acme-672"", ""city"": ""Sydney"", ""industry"": ""EdTech"", ""founded"": 2010, ""employees"": 523, ""revenue_m"": 329.2}","{""company"": ""Acme-672"", ""city"": ""Sydney"", ""industry"": ""EdTech"", ""founded"": 2010, ""employees"": 523, ""revenue_m"": 329.2}"
